chapter,paragraph,text_part,content
26.0,64,text_content,"‘Deep into the desert,’ she said. "
26.0,65,text_content,"‘The Fremen desert,’ Paul whispered. "
26.0,66,text_content,"by memory, and now failed of perfect registry when projected onto the real scene. The vision appeared to have shifted and approached him from a different angle while he remained motionless. "
26.0,67,text_content,"‘Idaho was with us in the vision,’ he remembered. ‘But now Idaho is dead.’ "
26.0,68,text_content,"‘Do you see a way to go?’ Jessica asked, mistaking his hesitation. "
26.0,69,text_content,"‘No,’ he said, ‘but we’ll go anyway.’ "
26.0,70,text_content,a moonlit floor of rock with benched ledges climbing away to the south. 
26.0,71,text_content,"Paul headed for the first ledge, clambered onto it. Jessica followed. "
26.0,72,text_content,The terrain enforced its own rhythms. They spoke only when necessary and then with the hoarse voices of their exertion. 
26.0,73,text_content,‘Careful here – this ledge is slippery with sand.’ 
26.0,74,text_content,‘Watch you don’t hit your head against this overhang.’ 
26.0,75,text_content,‘Stay below this ridge; the moon’s at our backs and it’d show our movement to anyone out there.’ 
26.0,76,text_content,"Paul stopped in a bight of rock, leaned the pack against a narrow ledge. "
26.0,77,text_content,it. 
26.0,78,text_content,"‘To stop,’ she thought. ‘To rest … truly rest.’ "
26.0,79,text_content,"It occurred to her that mercy was the ability to stop, if only for a moment. There was no mercy where there could be no stopping. "
26.0,80,text_content,"Paul pushed away from the rock ledge, turned, and climbed over a sloping surface. Jessica followed with a sigh. "
26.0,81,text_content,across this broken land. 
26.0,82,text_content,pea gravel or flaked rock or pea sand or sand itself or grit or dust or gossamer powder. 
26.0,83,text_content,the unwary. Rock flakes cut. 
26.0,84,text_content,And the omnipresent sand patches dragged against their feet. 
26.0,85,text_content,"Paul stopped abruptly on a rock shelf, steadied his mother as she stumbled into him. "
26.0,86,text_content,"curves and, in the distance, lifted to the misted gray blur of another escarpment. "
26.0,87,text_content,"‘Open desert,’ she said. "
26.0,88,text_content,"‘A wide place to cross,’ Paul said, and his voice was muffled by the filter trap across his face. "
26.0,89,text_content,Jessica glanced left and right – nothing but sand below. 
26.0,90,text_content,"four kilometers across,’ he said. "
26.0,91,text_content,"‘Worms,’ she said. "
26.0,92,text_content,‘Sure to be.’ 
26.0,93,text_content,"She focused on her weariness, the muscle ache that dulled her senses. ‘Shall we rest and eat?’ "
26.0,94,text_content,"to the rock beside him. She felt Paul turn as she settled herself, heard him scrabbling in the pack. "
26.0,95,text_content,"‘Here,’ he said. "
26.0,96,text_content,His hand felt dry against hers as he pressed two energy capsules into her palm. 
26.0,97,text_content,She swallowed them with a grudging spit of water from her stillsuit tube. 
26.0,98,text_content,You’re stronger. Trust your stillsuit.’ 
26.0,99,text_content,than a house full of sacrifice and strife.’ 
26.0,100,text_content,Jessica repeated the words to Paul. 
26.0,101,text_content,"‘That was Gurney,’ he said. "
26.0,102,text_content,"She caught the tone of his voice, the way he spoke as of someone dead, thought: ‘And well poor Gurney might be dead.’ The Atreides forces were either dead or captive or lost like themelves in this waterless void. "
26.0,103,text_content,"into the hand of the wicked: and I will make the land waste, and all that is therein, by the hand of strangers.”’ "
26.0,104,text_content,"Jessica closed her eyes, found herself moved close to tears by the pathos in her son’s voice. "
26.0,105,text_content,"Presently, Paul said: ‘How do you … feel?’ "
26.0,106,text_content,feel … physically adequate.’ 
26.0,107,text_content,"of her formality: ‘I’m afraid of my son; I fear his strangeness; I fear what he may see ahead of us, what he may tell me.’ "
26.0,108,text_content,"own silence. His nose itched. He rubbed it, removed the filter and grew conscious of the rich smell of cinnamon. "
26.0,109,text_content,"‘There’s melange spice nearby,’ he said. "
26.0,110,text_content,he could sense the difference. 
26.0,111,text_content,"‘Dawn soon,’ he said. "
26.0,112,text_content,Jessica nodded. 
26.0,113,text_content,"‘There’s a way to get safely across that open sand,’ Paul said. ‘The Fremen do it.’ "
26.0,114,text_content,‘The worms?’ 
26.0,115,text_content,"‘If we were to plant a thumper from our Fremkit back in the rocks here,’ Paul said. ‘It’d keep a worm occupied for a time.’ "
26.0,116,text_content,She glanced at the stretch of moonlighted desert between them and the other escarpment. ‘Four kilometers’ worth of time?’ 
26.0,117,text_content,"‘Perhaps. And if we crossed there making only ‘natural’ sounds, the kind that don’t attract the worms …’ "
26.0,118,text_content,… if … if … 
26.0,119,text_content,He shook his head. 
26.0,120,text_content,"‘It’d have to be sounds without rhythm,’Jessica said. "
26.0,121,text_content,"We should be fully rested before we try it, though.’ "
26.0,122,text_content,the hour.’ 
26.0,123,text_content,‘Where’ll we spend the day?’ she asked. 
26.0,124,text_content,"face. There’ll be crevasses there, deep ones.’ "
26.0,125,text_content,‘Had we better get started?’ she asked. 
26.0,126,text_content,floor before we camp.’ 
26.0,127,text_content,‘Enough.’ She nodded for him to lead the way. 
26.0,128,text_content,"He hesitated, then lifted the pack, settled it onto his shoulders and turned along the cliff. "
26.0,129,text_content,they attract the worms the way a shield does.’ 
26.0,130,text_content,along the vestibule. 
26.0,131,text_content,to some ten meters’ width at the brink of a dim gray sandslope that slanted downward into darkness. 
26.0,132,text_content,‘Can we go down?’Jessica whispered. 
26.0,133,text_content,‘I think so.’ 
26.0,134,text_content,He tested the surface with one foot. 
26.0,135,text_content,"‘We can slide down,’ he said. ‘I’ll go first. Wait until you hear me stop.’ "
26.0,136,text_content,"‘Careful,’ she said. "
26.0,137,text_content,was deep within the rock walls. 
26.0,138,text_content,the cascade. It trailed away to silence. 
26.0,139,text_content,‘Mother?’ he said. 
26.0,140,text_content,There was no answer. 
26.0,141,text_content,‘Mother?’ 
26.0,142,text_content,"‘Mother, where are you?’ "
26.0,143,text_content,"Another cascade of sand swept down on him, burying him to the hips. He wrenched himself out of it. "
26.0,144,text_content,"‘She’s been caught in the sandslide,’ he thought. ‘Buried in it. I must be calm and work this out carefully. She won’t smother immediately. She’ll’ ‘compose herself in bindu suspension to reduce her oxygen needs. She knows I’ll dig for her.’ "
26.0,145,text_content,moving with an interior stateliness that contrasted with the fractional second of real time required for the total recall. 
26.0,146,text_content,"followed it, found an arm. Gently, he traced the arm, exposed her face. "
26.0,147,text_content,‘Do you hear me?’ he whispered. 
26.0,148,text_content,No answer. 
26.0,149,text_content,"He dug faster, freed her shoulders. She was limp beneath his hands, but he detected a slow heartbeat. "
26.0,150,text_content,"‘Bindu suspension,’ he told himself. "
26.0,151,text_content,a staggering run as the entire sandslope came down with a loud hiss that echoed and was magnified within the rock walls. 
26.0,152,text_content,"he lowered her to the sand, uttered the word to bring her out of the catalepsis. "
26.0,153,text_content,"She awakened slowly, taking deeper and deeper breaths. "
26.0,154,text_content,"‘I knew you’d find me,’ she whispered. "
26.0,155,text_content,He looked back up the fissure. ‘It might have been kinder if I hadn’t.’ 
26.0,156,text_content,‘Paul!’ 
26.0,157,text_content,"‘I lost the pack,’ he said. ‘It’s buried under a hundred tons of sand … at least.’ "
26.0,158,text_content,‘Everything?’ 
26.0,159,text_content,at the waist sash. ‘Knife and binoculars. We can get a good look around the place where we’ll die.’ 
26.0,160,text_content,sand out on the open desert. A chorus of birds held forth their songs from hidden places among the rocks. 
26.0,161,text_content,taught?’ 
26.0,162,text_content,‘Don’t you understand?’ he asked. ‘Everything we need to survive in this place is under that sand.’ 
26.0,163,text_content,"‘You found me,’ she said, and now her voice was soft, reasonable. "
26.0,164,text_content,Paul squatted back on his heels. 
26.0,165,text_content,"Presently, he looked up the fissure at the new slope, studying it, marking the looseness of the sand. "
26.0,166,text_content,"down a shaft to the pack. Water might do it, but we don’t have enough water for …’ He broke off, then: ‘Foam.’ "
26.0,167,text_content,Jessica held herself to stillness lest she disturb the hyperfunctioning of his mind. 
26.0,168,text_content,his attention on a darkened patch of sand below them. 
26.0,169,text_content,"‘Spice,’ he said. ‘Its essence – highly alkaline. And I have the paracompass. Its power pack is acid-base.’ "
26.0,170,text_content,Jessica sat up straight against the rock. 
26.0,171,text_content,to the desert’s floor. 
26.0,172,text_content,"She watched the way he walked, breaking his stride – step … pause, step-step … slide … pause … "
26.0,173,text_content,There was no rhythm to it that might tell a marauding worm something not of the desert moved here. 
26.0,174,text_content,"next, leaving an empty dished compartment in the instrument. "
26.0,175,text_content,"‘You’ll need water,’Jessica said. "
26.0,176,text_content,"Paul took the catchtube from his neck, sucked up a mouthful, expelled it into the dished compartment. "
26.0,177,text_content,"‘If this fails, that’s water wasted,’ Jessica thought. ‘But it won’t matter then, anyway.’ "
26.0,178,text_content,"With his knife, Paul cut open the power pack, spilled its crystals into the water. They foamed slightly, subsided. "
26.0,179,text_content,staring down at the open water. 
26.0,180,text_content,‘Great Mother!’ she thought. ‘They can sense water even at that distance!’ 
26.0,181,text_content,dust. 
26.0,182,text_content,"Presently, he stopped, pressed a pinch of the spice into the paracompass, shook the instrument case. "
26.0,183,text_content,"kicking away the sand beneath it, immobilizing the opened face with more foam. "
26.0,184,text_content,"Jessica moved to a position below him, called out: ‘May I help?’ "
26.0,185,text_content,billowing from the instrument. 
26.0,186,text_content,"‘Quickly,’ Paul said. ‘No telling how long this foam will hold the sand.’ "
26.0,187,text_content,boiled from it. 
26.0,188,text_content,"As Paul directed the foam barrier, Jessica dug with her hands, hurling the sand down the slope. ‘How deep?’ she panted. "
26.0,189,text_content,slipping in loose sand. ‘Slant your digging backward. Don’t go straight down.’ 
26.0,190,text_content,Jessica obeyed. 
26.0,191,text_content,"Slowly, the hole went down, reaching a level even with the floor of the basin and still no sign of the pack. "
26.0,192,text_content,‘Could I have miscalculated?’ Paul asked himself. ‘I’m the one that panicked originally and caused this mistake. Has that warped my ability?’ 
26.0,193,text_content,He looked at the paracompass. Less than two ounces of the acid infusion remained. 
26.0,194,text_content,"Jessica straightened in the hole, rubbed a foam-stained hand across her cheek. Her eyes met Paul’s. "
26.0,195,text_content,"something hard. Slowly, she worked out a length of strap with a plastic buckle. "
26.0,196,text_content,"‘Don’t move any more of it,’ Paul said and his voice was almost a whisper. ‘We’re out of foam.’ "
