text_part,text_content
text_content,"“It was explained to me, my Lord.” "
text_content,"Paul sat back, hands resting on the arms of the throne. "
text_content,"‘What debt do I owe Duncan’s flesh?’ he wondered. ‘The man died saving my life. But this is not Idaho, this is a ghola’. Yet, here were body and mind which had taught Paul to fly a ’thopter as though the wings grew from his own shoulders. Paul knew he could not pick up a sword without leaning on the harsh education Idaho had given him. A ghola. This was flesh full of false impressions, easily misread. Old associations would persist. ‘Duncan Idaho’. It wasn’t so much a mask the ghola wore as it was a loose, concealing garment of personality which moved in a way different from whatever the Tleilaxu had hidden here. "
text_content,“How might you serve us?” Paul asked. 
text_content,“In any way my Lord’s wishes and my capabilities agree.” 
text_content,"Alia, watching from her vantage point, was touched by the ghola’s air of diffidence. She detected nothing feigned. Something ultimately innocent shone from the new Duncan Idaho. The original had been worldly, devil-may-care. But this flesh had been cleansed of all that. It was a pure surface upon which the Tleilaxu had written … what? "
text_content,"She sensed the hidden perils in this gift then. This was a Tleilaxu thing. The Tleilaxu displayed a disturbing lack of inhibitions in what they created. Unbridled curiosity might guide their actions. They boasted they could make ‘anything’ from the proper human raw material—devils or saints. They sold killermentats. They’d produced a killer medic, overcoming the Suk inhibitions against the taking of human life to do it. Their wares included willing menials, pliant sex toys for any whim, soldiers, generals, philosophers, even an occasional moralist. "
text_content,"Paul stirred, looked at Edric. “How has this ‘gift’ been trained?” he asked. "
text_content,"“If it please my Lord,” Edric said, “it amused the Tleilaxu to train this ghola as a mentat and philosopher of the Zensunni. Thus, they sought to increase his abilities with the sword.” "
text_content,“Did they succeed?” 
text_content,"“I do not know, my Lord.” "
text_content,"Paul weighed the answer. Truthsense told him Edric sincerely believed the ghola to be Idaho. But there was more. The waters of Time through which this oracular Steersman moved suggested dangers without revealing them. ‘Hayt’. The Tleilaxu name spoke of peril. Paul felt himself tempted to reject the gift. Even as he felt the temptation, he knew he couldn’t choose that way. This flesh made demands on House Atreides—a fact the enemy knew well. "
text_content,"“Zensunni philosopher,” Paul mused, once more looking at the ghola. “You’ve examined your own role and motives?” "
text_content,"“I approach my service in an attitude of humility, Sire. I am a cleansed mind washed free of the imperatives from my human past.” "
text_content,“Would you prefer we called you Hayt or Duncan Idaho?” 
text_content,"“My Lord may call me what he wishes, for I am not a name.” "
text_content,“But do you ‘enjoy’ the name Duncan Idaho?” 
text_content,"“I think that was my name, Sire. It fits within me. Yet … it stirs up curious responses. One’s name, I think, must carry much that’s unpleasant along with the pleasant.” "
text_content,“What gives you the most pleasure?” Paul asked. 
text_content,"Unexpectedly, the ghola laughed, said: “Looking for signs in others which reveal my former self.” "
text_content,“Do you see such signs here?” 
text_content,"“Oh, yes, my Lord. Your man Stilgar there is caught between suspicion and admiration. He was friend to my former self, but this ghola flesh repels him. You, my Lord, admired the man I was … and you trusted him.” "
text_content,"“Cleansed mind,” Paul said. “How can a cleansed mind put itself in bondage to us?” "
text_content,"“Bondage, my Lord? The cleansed mind makes decisions in the presence of unknowns and without cause and effect. Is this bondage?” "
text_content,"Paul scowled. It was a Zensunni saying, cryptic, apt—immersed in a creed which denied objective function in all mental activity. ‘Without cause and effect!’ Such thoughts shocked the mind. ‘Unknowns?’ Unknowns lay in every decision, even in the oracular vision. "
text_content,“You’d prefer we called you Duncan Idaho?” Paul asked. 
text_content,"“We live by differences, my Lord. Choose a name for me.” "
text_content,"“Let your Tleilaxu name stand,” Paul said. “Hayt—there’s a name inspires caution.” "
text_content,"Hayt bowed, moved back one step. "
text_content,And Alia wondered: ‘How did he know the interview was over? I knew it because I know my brother. But there was no sign a stranger could read. Did the Duncan Idaho in him know?’ 
text_content,"Paul turned toward the Ambassador, said: “Quarters have been set aside for your embassy. It is our desire to have a private consultation with you at the earliest opportunity. We will send for you. Let us inform you further, before you hear it from an inaccurate source, that a Reverend Mother of the Sisterhood, Gaius Helen Mohiam, has been removed from the heighliner which brought you. It was done at our command. Her presence on your ship will be an item in our talks.” "
text_content,"A wave of Paul’s left hand dismissed the envoy. “Hayt,” Paul said, “stay here.” "
