text_part,text_content
text_content,"It was, from instinct as much as her own subtle knowledge, the precisely correct answer to calm him. He felt her hands holding him, focused on the dim outline of her face. (Certain gene traces in her facial structure were noted in the new way by his onflowing mind, the clues added to other data, and a final-summation answer put forward.) "
text_content,"‘Let go of me,’ he said. "
text_content,"She heard the iron in his voice, obeyed. ‘Do you want to tell me what’s wrong, Paul?’ "
text_content,‘Did you know what you were doing when you trained me?’ he asked. 
text_content,"‘There’s no more childhood in his voice,’ she thought. And she said: ‘I hoped the thing any parent hopes – that you’d be … superior, different.’ "
text_content,‘Different?’ 
text_content,"She heard the bitterness in his tone, said: ‘Paul, I—’ "
text_content,‘You didn’t want a son!’ he said. ‘You wanted a Kwisatz Haderach! You wanted a male Bene Gesserit!’ 
text_content,She recoiled from his bitterness. ‘But Paul …’ 
text_content,‘Did you ever consult my father in this?’ 
text_content,"She spoke gently out of the freshness of her grief: ‘Whatever you are, Paul, the heredity is as much your father as me.’ "
text_content,"‘But not the training,’ he said. ‘Not the things that … awakened … the sleeper.’ "
text_content,‘Sleeper?’ 
text_content,‘It’s here.’ He put a hand on his head and then to his breast. ‘In me. It goes on and on and on and on and—’ 
text_content,‘Paul!’ 
text_content,She had heard the hysteria edging his voice. 
text_content,"‘Listen to me,’ he said. ‘You wanted the Reverend Mother to hear about my dreams? You listen in her place now. I’ve just had a ‘waking’ dream. Do you know why?’ "
text_content,"‘You must calm yourself,’ she said. ‘If there’s—’ "
text_content,"‘The spice,’ he said. ‘It’s in everything here – the air, the soil, the food. The ‘geriatric’ spice. It’s like the Truthsayer drug. It’s a poison!’ "
text_content,She stiffened. 
text_content,"His voice lowered and he repeated: ‘A poison – so subtle, so insidious … so irreversible. It won’t even kill you unless you stop taking it. We can’t leave Arrakis unless we take part of Arrakis with us.’ "
text_content,The terrifying ‘presence’ of his voice brooked no dispute. 
text_content,"‘You and the spice,’ Paul said. ‘The spice changes anyone who gets this much of it, but thanks to ‘you,’ I could bring the change to consciousness. I don’t get to leave it in the unconscious where its disturbance can be blanked out. I can ‘see’ it.’ "
text_content,"‘Paul, you—’ "
text_content,‘I ‘see’ it!’ he repeated. 
text_content,"She heard madness in his voice, didn’t know what to do. "
text_content,"But he spoke again, and she heard the iron control return to him: ‘We’re trapped here.’ "
text_content,"‘We’re trapped here,’ she agreed. "
text_content,"And she accepted the truth of his words. No pressure of the Bene Gesserit, no trickery or artifice could pry them completely free from Arrakis: the spice was addictive. Her body had known the fact long before her mind awakened to it. "
text_content,"‘So here we live out our lives,’ she thought, ‘on this hell planet. The place is prepared for us, if we can evade the Harkonnens. And there’s no doubt of my course: a broodmare preserving an important bloodline for the Bene Gesserit Plan.’ "
text_content,"‘I must tell you about my waking dream,’ Paul said. (Now there was fury in his voice.) ‘To be sure you accept what I say, I’ll tell you first I know you’ll bear a daughter, my sister, here on Arrakis.’ "
text_content,"Jessica placed her hands against the tent floor, pressed back against the curving fabric wall to still a pang of fear. She knew her pregnancy could not show yet. Only her own Bene Gesserit training had allowed her to read the first faint signals of her body, to know of the embryo only a few weeks old. "
text_content,"‘Only to serve,’ Jessica whispered, clinging to the Bene Gesserit motto. ‘We exist only to serve.’ "
text_content,"‘We’ll find a home among the Fremen,’ Paul said, ‘where your Missionaria Protectiva has bought us a bolt hole.’ "
text_content,"‘They’ve prepared a way for us in the desert,’ Jessica told herself. ‘But how can he know of the Missionaria Protectiva?’ She found it increasingly difficult to subdue her terror at the overpowering strangeness in Paul. "
text_content,"He studied the dark shadow of her, seeing her fear and every reaction with his new awareness as though she were outlined in blinding light. A beginning of compassion for her crept over him. "
text_content,"‘The things that can happen here, I cannot begin to tell you,’ he said. ‘I cannot even begin to tell myself, although I’ve seen them. This ‘sense’ of the future – I seem to have no control over it. The thing just happens. The immediate future – say, a year – I can see some of that … a ‘road’ as broad as our Central Avenue on Caladan. Some places I don’t see … shadowed places … as though it went behind a hill’ (and again he thought of the surface of a blowing kerchief) ‘… and there are branchings …’ "
text_content,"He fell silent as memory of that ‘seeing’ filled him. No prescient dream, no experience of his life had quite prepared him for the totality with which the veil had been ripped away to reveal naked time. "
text_content,"Recalling the experience, he recognized his own terrible purpose – the pressure of his life spreading outward like an expanding bubble … time retreating before it … "
text_content,"Jessica found the tent’s glowtab control, activated it. "
text_content,"Dim green light drove back the shadows, easing her fear. She looked at Paul’s face, his eyes – the inward stare. And she knew where she had seen such a look before: pictured in records of disasters – on the faces of children who experienced starvation or terrible injury. The eyes were like pits, mouth a straight line, cheeks indrawn. "
text_content,"‘It’s the look of terrible awareness,’ she thought, ‘of someone forced to the knowledge of his own mortality.’ "
text_content,"He was, indeed, no longer a child. "
text_content,"The underlying import of his words began to take over in her mind, pushing all else aside. Paul could see ahead, a way of escape for them. "
